318920647,sant_pau
325069737,sant_pau
325460573,sant_pau
321458660,sant_pau
330396347,sant_pau
328782951,sant_pau
330404743,sant_pau
325474628,sant_pau
330510778,sant_pau
330457398,sant_pau
322628523,sant_pau
327355910,sant_pau
334407078,sant_pau
342537460,sant_pau
331753946,sant_pau
330951751,sant_pau
334907890,sant_pau
333110106,sant_pau
332896429,sant_pau
333458002,sant_pau
339222017,sant_pau
340485622,sant_pau
337545555,sant_pau
340410879,sant_pau
331692825,sant_pau
340829414,sant_pau
341541399,sant_pau
341545778,sant_pau
334407001,sant_pau
334838178,sant_pau
338066028,sant_pau
331727097,sant_pau
337998116,sant_pau
337263327,sant_pau
337637794,sant_pau
337637774,sant_pau
339715515,sant_pau
331303237,sant_pau
352680372,sant_pau
349754415,sant_pau
352289940,sant_pau
348404839,sant_pau
346661047,sant_pau
350997570,sant_pau
345109750,sant_pau
345836492,sant_pau
351365505,sant_pau
349850739,sant_pau
355223301,sant_pau
343444424,sant_pau
343401968,sant_pau
348363429,sant_pau
351127289,sant_pau
348857058,sant_pau
362480219,sant_pau
343976816,sant_pau
353652243,sant_pau
364398966,sant_pau
365048615,sant_pau
360463739,sant_pau
361838238,sant_pau
356617240,sant_pau
363793949,sant_pau
358337418,sant_pau
357314253,sant_pau
359212524,sant_pau
361592881,sant_pau
364986169,sant_pau
356361522,sant_pau
359694110,sant_pau
359629650,sant_pau
356688331,sant_pau
359325022,sant_pau
362276581,sant_pau
357419851,sant_pau
359746675,sant_pau
357012038,sant_pau
358213941,sant_pau
362705324,sant_pau
361957895,sant_pau
374875260,sant_pau
372668302,sant_pau
373998008,sant_pau
374843700,sant_pau
367121705,sant_pau
376182935,sant_pau
376025262,sant_pau
367572312,sant_pau
371035152,sant_pau
369727278,sant_pau
372225054,sant_pau
369803887,sant_pau
372225075,sant_pau
374405022,sant_pau
376526592,sant_pau
368982863,sant_pau
367191523,sant_pau
372646851,sant_pau
373915557,sant_pau
367647974,sant_pau
380850341,sant_pau
381482478,sant_pau
383555931,sant_pau
381624604,sant_pau
378400846,sant_pau
380832946,sant_pau
384732413,sant_pau
382266192,sant_pau
383494370,sant_pau
381906869,sant_pau
377087238,sant_pau
379171178,sant_pau
380254306,sant_pau
377087233,sant_pau
378874623,sant_pau
382254727,sant_pau
378482156,sant_pau
380639744,sant_pau
380907536,sant_pau
377361259,sant_pau
385668029,sant_pau
379171172,sant_pau
378787874,sant_pau
377111874,sant_pau
381455029,sant_pau
389189023,sant_pau
389180092,sant_pau
386117525,sant_pau
390021196,sant_pau
388822806,sant_pau
388559448,sant_pau
393833233,sant_pau
386061395,sant_pau
389126587,sant_pau
386849789,sant_pau
387106430,sant_pau
391128186,sant_pau
391569711,sant_pau
388522993,sant_pau
396172459,sant_pau
393384387,sant_pau
388498067,sant_pau
393856412,sant_pau
388517627,sant_pau
388518495,sant_pau
394028481,sant_pau
391092091,sant_pau
389042094,sant_pau
391327430,sant_pau
393081971,sant_pau
394049243,sant_pau
388515204,sant_pau
395302485,sant_pau
389390288,sant_pau
405771319,sant_pau
403306590,sant_pau
407141164,sant_pau
401284373,sant_pau
402271042,sant_pau
400350231,sant_pau
403440465,sant_pau
407121922,sant_pau
403440490,sant_pau
396994777,sant_pau
398237890,sant_pau
397435449,sant_pau
400738725,sant_pau
399354323,sant_pau
396261371,sant_pau
398529500,sant_pau
398556883,sant_pau
396644721,sant_pau
399525669,sant_pau
423001737,sant_pau
423622324,sant_pau
420519753,sant_pau
416149605,sant_pau
423068187,sant_pau
414079828,sant_pau
411939577,sant_pau
423660810,sant_pau
417771900,sant_pau
408849390,sant_pau
420739647,sant_pau
415598627,sant_pau
411900910,sant_pau
416198369,sant_pau
411052447,sant_pau
423452082,sant_pau
413790872,sant_pau
422737964,sant_pau
409925446,sant_pau
430848384,sant_pau
432113640,sant_pau
434934370,sant_pau
431980497,sant_pau
430023138,sant_pau
429183470,sant_pau
428092088,sant_pau
433433831,sant_pau
432616857,sant_pau
424220266,sant_pau
425448780,sant_pau
424501338,sant_pau
429074099,sant_pau
432408465,sant_pau
426217170,sant_pau
429982904,sant_pau
442639647,sant_pau
447551902,sant_pau
447864331,sant_pau
446267449,sant_pau
437698324,sant_pau
442691757,sant_pau
437729640,sant_pau
443256624,sant_pau
440423475,sant_pau
436832275,sant_pau
448181382,sant_pau
448153798,sant_pau
444932491,sant_pau
440128994,sant_pau
440129096,sant_pau
446550246,sant_pau
447720834,sant_pau
445857018,sant_pau
439170949,sant_pau
436930039,sant_pau
437817385,sant_pau
446158408,sant_pau
442134172,sant_pau
448038854,sant_pau
448153821,sant_pau
446550252,sant_pau
452162717,sant_pau
453574411,sant_pau
449265528,sant_pau
449986308,sant_pau
450597777,sant_pau
453839852,sant_pau
450586920,sant_pau
453636815,sant_pau
454183734,sant_pau
453716611,sant_pau
451644480,sant_pau
452550530,sant_pau
452753074,sant_pau
452121409,sant_pau
454769765,sant_pau
325527217,matua
321459759,matua
324625382,matua
325546956,matua
327884831,matua
327884623,matua
326214697,matua
328826325,matua
340105181,matua
432547257,matua
342035224,matua
339117046,matua
342027617,matua
334327598,matua
331972605,matua
331379699,matua
333818436,matua
339919399,matua
408895035,matua
340478089,matua
334923175,matua
336772024,matua
333958385,matua
333851001,matua
334429960,matua
356376139,matua
353923741,matua
346255833,matua
343905339,matua
345367370,matua
355165964,matua
354447919,matua
355058470,matua
355171908,matua
346620633,matua
347997880,matua
362862043,matua
363809032,matua
362763117,matua
364649528,matua
362796810,matua
364067463,matua
357766488,matua
361897400,matua
364649684,matua
360306746,matua
361468888,matua
364437618,matua
361882291,matua
364437394,matua
364643004,matua
376042354,matua
369810224,matua
373618280,matua
373618943,matua
368002716,matua
369843992,matua
369802362,matua
373929970,matua
371087978,matua
369033526,matua
369418969,matua
367226092,matua
369851845,matua
369427834,matua
369023929,matua
369870001,matua
366813396,matua
376863651,matua
383170127,matua
381932435,matua
381940535,matua
381179465,matua
383553014,matua
379173366,matua
381961138,matua
383076388,matua
376902573,matua
376843214,matua
376912612,matua
385969161,matua
394274643,matua
385969076,matua
394348083,matua
403496034,matua
402287558,matua
402285795,matua
398219916,matua
408324928,matua
408896192,matua
399329129,matua
398022618,matua
400597079,matua
400538920,matua
422358420,matua
403521342,matua
403496317,matua
433570835,matua
432985047,matua
433570143,matua
431182786,matua
431117544,matua
431117748,matua
428151053,matua
432984633,matua
425536153,matua
436137668,matua
438681907,matua
436092668,matua
436091803,matua
436112531,matua
453982523,matua
448683455,matua
453663492,matua
448682704,matua
456738051,matua
448682525,matua
453976646,matua
448680146,matua
452961542,matua
452618048,matua
448734608,matua
450780592,matua
452964283,matua
454565305,matua
455074066,matua
454597090,matua
454573776,matua
320207735,mar
333763505,mar
342017458,mar
341998951,mar
342016403,mar
342491299,mar
333116095,mar
336385475,mar
340006138,mar
342012182,mar
339203013,mar
336118507,mar
353951349,mar
347994790,mar
353992294,mar
348488237,mar
352198001,mar
345116404,mar
362229195,mar
358451303,mar
358847217,mar
359240422,mar
366499904,mar
369324665,mar
367061737,mar
367178732,mar
367149434,mar
368984838,mar
382773086,mar
380577717,mar
380801576,mar
383489016,mar
384390443,mar
382715237,mar
381942948,mar
381584060,mar
381852525,mar
387173772,mar
387750541,mar
393466412,mar
393806062,mar
405183713,mar
407118823,mar
406647399,mar
401404092,mar
399726278,mar
398240056,mar
398386255,mar
423450917,mar
420459635,mar
423726726,mar
417735680,mar
414623740,mar
408922343,mar
414100700,mar
417735709,mar
417735599,mar
415606458,mar
408274085,mar
